Date,Adj Close,Volume,MACD,Signal,RSI,good news
2020-04-14,141.977997,152882500,0.799930418392052,-5.09694536027976,65.7628888560361,FALSE
2020-04-15,145.966003,117885000,3.31522613656141,-3.41451106091153,67.1904071333034,FALSE
2020-04-16,149.042007,103289500,5.49349830166206,-1.63290918839681,68.2886907712426,FALSE
2020-04-17,150.778,65641000,7.27600159566784,0.148872968416118,68.9209956413639,FALSE
2020-04-20,149.272003,73733000,8.46949585056505,1.81299754484591,67.6605939407397,FALSE
2020-04-21,137.343994,101045500,8.35652914029291,3.12170386393531,58.5306280177979,TRUE
2020-04-22,146.421997,70827500,8.89696253662903,4.27675559847405,62.6602628842933,FALSE
2020-04-23,141.126007,66183500,8.79651699203052,5.18070787718535,58.9708033009101,FALSE
2020-04-24,145.029999,66060000,8.92900469364673,5.93036724047762,60.8029908235075,FALSE
2020-04-27,159.75,103407000,10.1052956542447,6.76535292323103,66.819486557008,FALSE
2020-04-28,153.824005,76110000,10.4390021258898,7.50008276376278,62.6502943004323,FALSE
2020-04-29,160.102005,81080000,11.0822991948324,8.2165260499767,65.1323748468067,FALSE
2020-04-30,156.376007,142359500,11.1627822523249,8.80577729044634,62.4785889090899,FALSE
2020-05-01,140.264008,162659000,9.81333991557608,9.00728981547229,52.5144593533639,FALSE
2020-05-04,152.238007,96185500,9.59944239344435,9.1257203310667,57.8894042199989,FALSE
2020-05-05,153.641998,84958500,9.43446279184892,9.18746882322314,58.4828081084716,FALSE
2020-05-06,156.516006,55616000,9.42695561918183,9.23536618241488,59.7336700587915,FALSE
2020-05-07,156.007996,57638500,9.27311922328391,9.24291679058869,59.3930376852785,FALSE
2020-05-08,163.884003,80432500,9.67520101882505,9.32937363623596,62.9231466171169,FALSE
2020-05-11,162.257996,82598000,9.75025370742478,9.41354965047372,61.7300240731618,FALSE
2020-05-12,161.882004,79534500,9.66794800524596,9.46442932142817,61.4399118146647,FALSE
2020-05-13,158.192001,95327500,9.19892822142782,9.4113291014281,58.5325449332767,FALSE
2020-05-14,160.666,68411000,8.92398753357679,9.31386078785784,59.9025540275253,FALSE
2020-05-15,159.834,52592000,8.5405099287525,9.15919061603677,59.1942751922993,FALSE
2020-05-18,162.725998,58329000,8.37343745854827,9.00203998453907,60.9238144849438,TRUE
2020-05-19,161.602005,48182500,8.05745317609708,8.81312262285067,59.8618505293931,FALSE
2020-05-20,163.112,36546500,7.83851975621545,8.61820204952363,60.8491756487845,FALSE
2020-05-21,165.520004,61273000,7.76975435025443,8.44851250966979,62.4360427493188,FALSE
2020-05-22,163.376007,49937500,7.4563030111083,8.25007060995749,60.100284838575,FALSE
2020-05-26,163.774002,40448500,7.15749825239141,8.03155613844428,60.3964708028478,FALSE
2020-05-27,164.046005,57747500,6.86352327331247,7.79794956541792,60.6116711636925,FALSE
2020-05-28,161.162003,36278000,6.32492136921002,7.50334392617634,57.0706503894539,FALSE
2020-05-29,167,58822500,6.29657010680259,7.26198916230159,61.920382871872,TRUE
2020-06-01,179.619995,74697500,7.20932504244573,7.25145633833042,69.8496902151585,FALSE
2020-06-02,176.311996,67828000,7.57840292031491,7.31684565472732,65.9718305923804,FALSE
2020-06-03,176.591995,39747500,7.80353903636265,7.41418433105438,66.1431670266536,FALSE
2020-06-04,172.876007,44438500,7.59456642031617,7.45026074890674,61.7028033632295,FALSE
2020-06-05,177.132004,39059500,7.68380340295423,7.49696927971624,64.6314221591191,FALSE
2020-06-08,189.983994,70873500,8.69138367820676,7.73585215941434,71.6753404351138,FALSE
2020-06-09,188.134003,56941000,9.23417368670144,8.03551646487176,69.528769835169,FALSE
2020-06-10,205.009995,92817000,10.9004367453602,8.60850052096945,76.4557587203319,TRUE
2020-06-11,194.567993,79582500,11.2487117828238,9.13654277334032,66.3978505081306,FALSE
2020-06-12,187.056,83817000,10.7941390881548,9.46806203630321,60.2565825329564,FALSE
2020-06-15,198.179993,78486000,11.2023663149736,9.8149228920373,65.365236329363,FALSE
2020-06-16,196.425995,70255500,11.2546200987779,10.1028623333854,63.9689843888222,FALSE
2020-06-17,198.358002,49454000,11.3214221106042,10.3465742888292,64.8593952929516,FALSE
2020-06-18,200.792007,48759500,11.4389064547918,10.5650407220217,65.999378046816,FALSE
2020-06-19,200.179993,43398500,11.3517730554539,10.7223871887082,65.4246596531303,FALSE
2020-06-22,198.863998,31812000,11.0491615539163,10.7877420617498,64.1314647658357,FALSE
2020-06-23,200.356003,31826500,10.8051767415558,10.791228997711,64.9767051332242,FALSE
2020-06-24,192.169998,54798000,9.83786998837812,10.6005571958444,57.0353100032809,FALSE
2020-06-25,197.195999,46272500,9.36883064627736,10.354211885931,60.2477572476863,FALSE
2020-06-26,191.947998,44274500,8.47593842501578,9.97855719374796,55.5751330403783,FALSE
2020-06-29,201.869995,45132000,8.47128543770236,9.67710284253884,61.633577616349,FALSE
2020-06-30,215.962006,84592500,9.49525009507559,9.64073229304619,68.2552221250709,FALSE
2020-07-01,223.925995,66634500,10.8245975947831,9.87750535339357,71.2727480021155,FALSE
2020-07-02,241.731995,86250500,13.1631735835023,10.5346389994153,76.6231368471021,FALSE
2020-07-06,274.31601,102849500,17.4446782061911,11.9166468407705,82.8996577104619,FALSE
2020-07-07,277.971985,107448500,20.8919783726146,13.7117131471393,83.4370048251876,FALSE
2020-07-08,273.175995,81556500,22.9721832508938,15.5638071678902,79.8904653079959,FALSE
2020-07-09,278.855988,58588000,24.7932869902762,17.4097031323674,80.9245929046168,FALSE
2020-07-10,308.929993,116688000,28.3365990141196,19.5950823087178,85.2497326846757,FALSE
2020-07-13,299.411987,194927000,30.0305028389073,21.6821664147557,79.1342568986134,FALSE
2020-07-14,303.359985,117090500,31.3303475239813,23.6118026366008,79.7821275554307,FALSE
2020-07-15,309.201996,81839000,32.4577327271135,25.3809886547034,80.7353321137716,FALSE
2020-07-16,300.127991,71504000,32.2472707896574,26.7542450816942,74.8337369000125,FALSE
2020-07-17,300.167999,46650000,31.7180802142755,27.7470121082105,74.8424687509577,FALSE
2020-07-20,328.600006,85607000,33.2100929405231,28.839628274673,80.1211380787914,FALSE
2020-07-21,313.671997,80536000,32.8097478577765,29.6336521912937,71.6236259327343,FALSE
2020-07-22,318.466003,70805500,32.5046147489834,30.2078447028316,72.6276366510149,FALSE
2020-07-23,302.614014,121642500,30.6305812563507,30.2923920135355,64.500884893823,FALSE
2020-07-24,283.399994,96983000,27.2805126082044,29.6900161324692,56.2804994096654,FALSE
2020-07-27,307.920013,80243500,26.3009388285091,29.0122006716772,62.7967099285616,FALSE
2020-07-28,295.298004,79043500,24.2268567865426,28.0551318946503,58.0041113119085,TRUE
2020-07-29,299.821991,47134500,22.6866620495427,26.9814379256288,59.2058488152746,FALSE
2020-07-30,297.497986,38105000,21.0360285997617,25.7923560604553,58.283178684724,FALSE
2020-07-31,286.152008,61041000,18.5979781807052,24.3534804845053,53.8693718436919,FALSE
2020-08-03,297,44046500,17.3412488303822,22.9510341536807,57.2062656280815,FALSE
2020-08-04,297.399994,42075000,16.1909191020051,21.5990111433456,57.3288334122417,FALSE
2020-08-05,297.003998,24739000,15.0735622937097,20.2939213734184,57.1543046137397,FALSE
2020-08-06,297.915985,29961500,14.099112904946,19.0549596797239,57.4753873041429,FALSE
2020-08-07,290.541992,44482000,12.5867429974536,17.7613163432699,53.9546217510841,FALSE
2020-08-10,283.713989,37611500,10.7137151326382,16.3517961011435,50.848563784859,FALSE
2020-08-11,274.877991,43129000,8.41928360171283,14.7652936012574,47.0720537735191,FALSE
2020-08-12,310.951996,109147000,9.40340421307656,13.6929157236212,60.1007309809128,FALSE
2020-08-13,324.200012,102126500,11.1240993676996,13.1791524524369,63.6404957417053,FALSE
2020-08-14,330.141998,62888000,12.8194565701229,13.1072132759741,65.1345626382623,FALSE
2020-08-17,367.127991,101211500,16.9520867934446,13.8761879794682,72.6642021789735,FALSE
2020-08-18,377.417999,82372500,20.8175716602243,15.2644647156194,74.3254880737078,FALSE
2020-08-19,375.705994,61026500,23.4722779614309,16.9060273647817,73.5248782081067,TRUE
2020-08-20,400.365997,103059000,27.2518654400237,18.9751949798301,77.3153108238128,FALSE
2020-08-21,409.996002,107448000,30.6707236589779,21.3143007156597,78.6035894657175,FALSE
2020-08-24,402.839996,100318000,32.4289428828426,23.5372291490963,75.1865800804529,FALSE
2020-08-25,404.667999,53294500,33.5827280652683,25.5463289323307,75.479816828454,FALSE
2020-08-26,430.634003,71197000,36.1753438057413,27.6721319070128,79.2338686610385,FALSE
2020-08-27,447.75,118465000,39.1597195020577,29.9696494260218,81.2695361999345,FALSE
2020-08-28,442.679993,100406000,40.6471959763563,32.1051587360887,78.8052153268841,FALSE
2020-08-31,498.320007,118374400,45.7879014992244,34.8417072887158,84.3969099388111,FALSE
2020-09-01,475.049988,89841100,47.4374225271213,37.3608503363969,75.4335068977108,FALSE
2020-09-02,447.369995,96176100,45.9810942894096,39.0848991269995,66.399780295158,FALSE
2020-09-03,407,87596100,41.0956968463088,39.4870586708613,55.8875448600081,FALSE
2020-09-04,418.320007,110321900,37.7027997288217,39.1302068824534,57.9002521270045,FALSE
2020-09-08,330.209991,115465700,27.5861662410034,36.8213987541634,41.8821349902398,FALSE
2020-09-09,366.279999,79465800,22.2230361836984,33.9017262400704,48.1999490395127,FALSE
2020-09-10,371.339996,84930600,18.1715461708959,30.7556902262355,49.0369032552865,FALSE
2020-09-11,372.720001,60717500,14.9003045805704,27.5846130971025,49.2776089230079,FALSE
2020-09-14,419.619995,83020600,15.9088720345254,25.2494648845871,56.7534312727011,FALSE
2020-09-15,449.76001,97298200,18.9220942046095,23.9839907485916,60.7564105207184,FALSE
2020-09-16,441.76001,72279300,20.429067765734,23.2730061520201,59.1903315348284,FALSE
2020-09-17,423.429993,76779200,19.9147115897975,22.6013472395756,55.6507636461385,FALSE
2020-09-18,442.149994,86406800,20.7781111147499,22.2367000146104,58.3876064548775,FALSE
2020-09-21,449.390015,109476800,21.7953276757268,22.1484255468337,59.4303642808698,FALSE
2020-09-22,424.230011,79580800,20.3368465690765,21.7861097512823,54.3347773411582,FALSE
2020-09-23,380.359985,95074200,15.4627997924237,20.5214477595106,46.7999533331469,FALSE
2020-09-24,387.790009,96561100,12.0605963999758,18.8292774876036,48.112353278974,FALSE
2020-09-25,407.339996,67208500,10.817152860024,17.2268525620877,51.50247072582,FALSE
2020-09-28,421.200012,49719600,10.8253148630814,15.9465450222864,53.806730376311,FALSE
2020-09-29,419.070007,50219300,10.5384292545016,14.8649218687295,53.3869247251197,FALSE
2020-09-30,429.01001,48145600,10.9864999799219,14.0892374909679,55.1456843569707,FALSE
2020-10-01,448.160004,50741500,12.7399851126025,13.8193870152949,58.4020799521271,FALSE
2020-10-02,415.089996,71430000,11.330549918975,13.3216195960309,51.4548794960687,FALSE
2020-10-05,425.679993,44722800,10.9419545858597,12.8456865939967,53.3678707408337,FALSE
2020-10-06,413.980011,49146300,9.57947301620129,12.1924438784376,50.9777381120963,FALSE
2020-10-07,425.299988,43127700,9.30585202554346,11.6151255078588,53.1633497087904,FALSE
2020-10-08,425.920013,40421100,9.03488769354038,11.0990779449951,53.2861991500216,FALSE
2020-10-09,434,28925700,9.3641893856344,10.752100233123,54.9447135912294,FALSE
2020-10-12,442.299988,38791100,10.1775821827379,10.6371966230459,56.6474227009696,FALSE
2020-10-13,446.649994,34463700,11.0458809248248,10.7189334834017,57.5528229149832,FALSE
2020-10-14,461.299988,47879700,12.7689534672026,11.1289374801619,60.5416248984853,FALSE
2020-10-15,448.880005,35672400,12.9826560634563,11.4996811968208,56.8847316611979,FALSE
2020-10-16,439.670013,32775900,12.2674361595132,11.6532321893593,54.2670469727227,FALSE
2020-10-19,430.829987,36287800,10.862091583381,11.4950040681636,51.8029646855326,FALSE
2020-10-20,421.940002,31656300,8.92808102848107,10.9816194602271,49.374915116562,FALSE
2020-10-21,422.640015,32370500,7.36692757346282,10.2586810828742,49.5753326606055,FALSE
2020-10-22,425.790009,39993200,6.31112962923527,9.46917079214644,50.5245121846783,FALSE
2020-10-23,420.630005,33717000,5.0003915518007,8.5754149440773,48.9006652797215,FALSE
2020-10-26,420.279999,28239200,3.88855478398955,7.63804291205975,48.7861273227987,FALSE
2020-10-27,424.679993,22686500,3.32414025896384,6.77526238144056,50.3602041641468,FALSE
2020-10-28,406.019989,25451400,1.35550587885581,5.69131108092361,44.1611802045201,FALSE
2020-10-29,410.829987,22655300,0.181384699240084,4.58932580458691,46.0061857983983,FALSE
2020-10-30,388.040009,42511300,-2.55858181697442,3.15974428027464,39.3687965244179,FALSE
2020-11-02,400.51001,29021100,-3.68136368788919,1.79152268664188,44.1194060924807,FALSE
2020-11-03,423.899994,34351700,-2.65321556182084,0.902575036949332,51.7551633027675,FALSE
2020-11-04,420.980011,32143100,-2.05038344525082,0.311983340509302,50.8215351080638,FALSE
2020-11-05,438.089996,28414500,-0.189813798989405,0.211623912609561,55.8476050757066,FALSE
2020-11-06,429.950012,21706000,0.620717129551451,0.293442555997939,53.0688404216475,FALSE
2020-11-09,421.26001,34833000,0.555455251575722,0.345845095113496,50.1973397476088,FALSE
2020-11-10,410.359985,30284200,-0.37152348759696,0.202371378571404,46.7782859838756,TRUE
2020-11-11,417.130005,17357700,-0.553496420138572,0.051197818829409,49.0973501239817,FALSE
2020-11-12,411.76001,19855100,-1.11813582403715,-0.182668909743903,47.3354588377574,FALSE
2020-11-13,408.5,19771100,-1.80783261257255,-0.507701650309634,46.2503682804265,FALSE
2020-11-16,408.089996,26838600,-2.36029813507105,-0.878220947261916,46.1072147293295,FALSE
2020-11-17,441.609985,61188300,-0.092284272241386,-0.721033612257811,57.6485419438751,FALSE
2020-11-18,486.640015,78044000,5.27784048379027,0.478741206951806,67.66617748371,FALSE
2020-11-19,499.269989,62475300,10.4325761475326,2.46950819506796,69.8222743583616,FALSE
2020-11-20,489.609985,32911900,13.58169834394,4.69194622484237,66.186950355622,FALSE
2020-11-23,521.849976,50260300,18.4660332688297,7.44676363363983,71.517060970673,FALSE
2020-11-24,555.380005,53648500,24.7571124234432,10.9088333916005,75.7912016570507,TRUE
2020-11-25,574,48930200,30.889243984198,14.90491551012,77.7848290269914,FALSE
2020-11-27,585.76001,37561100,36.2797268425193,19.1798777765999,78.9631517250153,FALSE
2020-11-30,567.599976,63003100,38.6409317618022,23.0720885736403,72.5625504701113,FALSE
2020-12-01,584.76001,40103500,41.4194177383138,26.741554406575,74.6533083824488,FALSE
2020-12-02,568.820007,47775700,41.8527108681925,29.7637856988985,69.3656950296249,FALSE
2020-12-03,593.380005,42552000,43.6744336922492,32.5459152975687,72.5873980432403,FALSE
2020-12-04,599.039978,29401300,45.0555028826953,35.047832814594,73.2846802203449,FALSE
2020-12-07,641.76001,56309700,49.0319499249799,37.8446562366712,77.8618893159964,TRUE
2020-12-08,649.880005,64265000,52.236380115659,40.7230010124688,78.6119901136706,FALSE
2020-12-09,604.47998,71291200,50.5300327708559,42.6844073641462,65.2914865492513,FALSE
2020-12-10,627.070007,67083200,50.4193635546044,44.2313986022378,68.1806279535915,FALSE
2020-12-11,609.98999,46475000,48.3955687834147,45.0642326384732,63.852809563662,TRUE
2020-12-14,639.830017,52040600,48.6388591503354,45.7791579408456,67.7092113850088,FALSE
2020-12-15,633.25,45071500,47.7502806269789,46.1733824780723,66.0361872363232,FALSE
2020-12-16,622.77002,42095800,45.6739283294547,46.0734916483488,63.3512878025034,FALSE
2020-12-17,655.900024,56270100,46.1695053005745,46.0926943787939,67.8073250775001,FALSE
2020-12-18,695,222126200,49.1507160523,46.7042987134952,72.1163534308651,FALSE
2020-12-21,649.859985,58045300,47.3253874839676,46.8285164675896,61.8273601629839,FALSE
2020-12-22,640.340027,51716000,44.5965392497018,46.3821210240121,59.8867950783016,FALSE
2020-12-23,645.97998,33173000,42.4002408524885,45.5857449897074,60.6742925874876,FALSE
2020-12-24,661.77002,22865600,41.4559049475209,44.7597769812701,62.8719328171899,FALSE
2020-12-28,663.690002,32278600,40.3967696265632,43.8871755103287,63.1416536611082,FALSE
2020-12-29,665.98999,22910800,39.2900755303535,42.9677555143337,63.4838772357899,FALSE
2020-12-30,694.780029,42846000,40.2718986455128,42.4285841405695,67.5459221146521,TRUE
2020-12-31,705.669983,49649900,41.4509085431957,42.2330490210948,68.9527831742061,FALSE
2021-01-04,729.77002,48638200,43.8247692944494,42.5513930757657,71.860030045078,FALSE
2021-01-05,735.109985,32245200,45.6111842500533,43.1633513106232,72.4750527056236,FALSE
2021-01-06,755.97998,44700000,48.1558544374917,44.1618519359969,74.7937514190679,FALSE
2021-01-07,816.039978,51498900,54.391868191895,46.2078551871765,80.0120957936647,FALSE
2021-01-08,880.02002,75055500,63.7616046183719,49.7186050734156,83.8481924643732,FALSE
2021-01-11,811.190002,59301600,64.8852245465987,52.7519289680522,68.595803362577,TRUE
2021-01-12,849.440002,46270700,68.0774028431115,55.8170237430641,71.6789345124792,FALSE
2021-01-13,854.409973,33312500,70.1990512994323,58.6934292543377,72.0627260862367,FALSE
2021-01-14,845,31266300,70.3106691806017,61.0168772395905,70.1250627743315,FALSE
2021-01-15,826.159973,38777600,68.0939497635054,62.4322917443735,66.282304590076,FALSE
2021-01-19,844.549988,25367000,67.0482140975353,63.3554762150059,68.1187994070106,FALSE
2021-01-20,850.450012,25665900,65.9354805005781,63.8714770721203,68.7076783000847,FALSE
2021-01-21,844.98999,20521100,63.876721876175,63.8725260329313,67.4657403199239,FALSE
2021-01-22,846.640015,20066500,61.6674204254184,63.4315049114287,67.656009763195,FALSE
2021-01-25,880.799988,41173400,61.95873570559,63.136951070261,71.3868410023193,FALSE
2021-01-26,883.090027,23131600,61.6635728885668,62.8422754339221,71.6231532253285,FALSE
2021-01-27,864.159973,27334000,59.2195114121121,62.1177226295601,66.7179529086816,FALSE
2021-01-28,835.429993,26378000,54.3379319486548,60.5617644933791,60.0015890362479,FALSE
2021-01-29,793.530029,34990800,46.5516496915454,57.7597415330124,51.8100008118276,FALSE
2021-02-01,839.809998,25391400,43.6126323483225,54.9303196960744,58.5424500364019,FALSE
2021-02-02,872.789978,24346200,43.4438549728819,52.6330267514359,62.5569327950411,FALSE
2021-02-03,854.690002,18343500,41.3726625907233,50.3809539192934,59.1704923551211,FALSE
2021-02-04,849.98999,15812700,38.9035204498215,48.085467225399,58.2881163956416,FALSE
2021-02-05,852.22998,18566600,36.7043510750428,45.8092439953278,58.6049481565278,FALSE
2021-02-08,863.419983,20161700,35.4557217349738,43.738539543257,60.2300937807452,FALSE
2021-02-09,849.460022,15157700,32.9597819530396,41.5827880252135,57.2124162637636,FALSE
2021-02-10,804.820007,36216100,27.0676366885267,38.6797577578762,48.7936673155206,FALSE
2021-02-11,811.659973,21622800,22.6884587782841,35.4814979619577,50.0075480023468,FALSE
2021-02-12,816.119995,23768300,19.3547062300509,32.2561396155764,50.8261156670048,FALSE
2021-02-16,796.219971,19802300,14.934759085651,28.7918635095913,47.1189101237617,FALSE
2021-02-17,798.150024,25996500,11.4556051909143,25.3246118458559,47.5187300175976,FALSE
2021-02-18,787.380005,17957100,7.74007734528402,21.8077049457415,45.4535235556005,FALSE
2021-02-19,781.299988,18958300,4.25582964463035,18.2973298855193,44.2834501532053,FALSE
2021-02-22,714.5,37269700,-3.85126750710276,13.8676104069949,33.9445948793318,FALSE
2021-02-23,698.840027,66606900,-11.4083213267556,8.81242406024478,32.0551750579023,FALSE
2021-02-24,742.02002,36767000,-13.754522782874,4.29903469162102,41.6925380465539,FALSE
2021-02-25,682.219971,39023900,-20.2063423877202,-0.602040724247215,34.4126651456197,FALSE
2021-02-26,675.5,41089200,-25.5669811620274,-5.59502881180326,33.7005455492106,FALSE
2021-03-01,718.429993,27136200,-26.0509353907636,-9.68621012759533,41.9631433502238,FALSE
2021-03-02,686.440002,23732200,-28.6851331666593,-13.4859947354081,38.147955636803,FALSE
2021-03-03,653.200012,30208000,-33.0736903623991,-17.4035338608063,34.6252801001842,FALSE
2021-03-04,621.440002,65919500,-38.6686725486636,-21.6565615983778,31.6207410838753,FALSE
2021-03-05,597.950012,89396500,-44.4853823236725,-26.2223257434367,29.5765611760138,FALSE
2021-03-08,563,51787000,-51.3237127932815,-31.2426031534057,26.8004414065916,TRUE
2021-03-09,673.580017,67523300,-47.2752955624251,-34.4491416352096,44.5381922023434,FALSE
2021-03-10,668.059998,60605700,-44.0050522896749,-36.3603237661027,43.9654616799782,FALSE
2021-03-11,699.599976,36253900,-38.4254041609997,-36.7733398450821,48.0741820622212,FALSE
2021-03-12,693.72998,33583800,-34.0842504173255,-36.2355219595308,47.37789606402,FALSE
2021-03-15,707.940002,29335600,-29.1610740720841,-34.8206323820414,49.2925451938124,FALSE
2021-03-16,676.880005,32195700,-27.4492852537659,-33.3463629563863,45.4038408446416,FALSE
2021-03-17,701.809998,40372500,-23.8066104103112,-31.4384124471713,48.8891568326322,FALSE
2021-03-18,653.159973,33224800,-24.5622761550654,-30.0631851887501,43.1060185916537,FALSE
2021-03-19,654.869995,42894000,-24.7379979761114,-28.9981477462224,43.3596367647206,FALSE
2021-03-22,670,39512200,-23.386805294867,-27.8758792559513,45.6674272098947,FALSE
2021-03-23,662.159973,30491900,-22.687077509905,-26.838118906742,44.6521700035234,FALSE
2021-03-24,630.27002,33795200,-24.4242434161607,-26.3553438086258,40.6896248374794,FALSE
2021-03-25,640.390015,39224900,-24.6996388308494,-26.0242028130705,42.4354387765255,FALSE
2021-03-26,618.710022,33852800,-26.3633852345986,-26.0920392973761,39.7369225229875,FALSE
2021-03-29,611.289978,28637000,-27.9583651550904,-26.465304468919,38.8268816888446,FALSE
2021-03-30,635.619995,39432400,-26.9485233930246,-26.5619482537401,43.4038134244945,FALSE
2021-03-31,667.929993,33337300,-23.2727954097192,-25.9041176849359,48.8743720110909,FALSE
2021-04-01,661.75,35298400,-20.6207254010358,-24.8474392281559,47.9202599098534,FALSE
2021-04-05,691.049988,41842800,-15.9705777714289,-23.0720669368105,52.6407508157268,FALSE
